#OTU ID	S0203-T6	S0204-T6	S0407-T6	S0408-T6	S0713-T6	S0714-T6	S1019-T0	S1020-T0	S1121-T0	S1121-T6	S1122-T0	S1122-T6	S1223-T0	S1223-T6	S1224-T0	S1224-T6	S1325-T0	S1326-T0	S1427-T0	S1427-T6	S1428-T0	S1428-T6	S1529-T0	S1529-T6	S1530-T0	S1530-T6	S1631-T0	S1631-T6	S1632-T0	S1632-T6	S1-T0	S10-T0	S11-T0	S12-T0	S13-T0	S14-T0	S15-T0	S16-T0	S17-T0	S19-T0	S2-T0	S20-T0	S21-T0	S22-T0	S23-T0	S24-T0	S25-T0	S26-T0	S3-T0	S4-T0	S5-T0	S6-T0	S7-T0	S8-T0	S9-T0	S0509-T0	S0510-T0	S0611-T0	S0612-T0	S0713-T0	S0714-T0	S0815-T0	S0816-T0	S0917-T0	S0918-T0
PWY-6284	153.5438	0.1338	139.9186	499.6138	0.506	252.6461	0.7613	0.7136	0.8351	0.3799	0.2307	22.526	0.4767	192.6222	183.5126	0.08	146.1187	242.8369	371.3092	344.8333	0.3614	0.6305	0.0169	0.1842	0.2415	0.1661	332.6584	331.0733	0.6213	0.3783	0.6029	562.2321	1086.6187	479.4083	0.0323	243.1024	0.9043	8.8586	10.7542	0.1107	0.0277	0.6567	53.3786	0.1123	0.183	0.1723	0.0	0.0461	0.7536	590.838	8.8616	59.6829	0.1092	70.5309	0.0769	198.5669	34.7698	0.1738	225.5036	0.2138	444.0118	0.7782	0.6152	623.94	0.4614
PWY-6285	318.8765	0.281	290.0866	1003.1867	1.0625	525.3916	1.5986	1.4984	1.7535	0.7977	0.4845	47.2372	1.0011	397.897	379.475	0.1679	303.8163	499.4263	754.128	706.9443	0.759	1.3241	0.0355	0.3868	0.5071	0.3488	681.4418	676.499	1.3048	0.7945	1.266	1159.7664	2227.4491	985.0895	0.0678	506.2305	1.899	18.5954	22.5727	0.2326	0.0581	1.379	111.5963	0.2358	0.3844	0.3617	0.0	0.0969	1.5824	1200.8055	18.6014	124.9326	0.2293	146.8322	0.1615	410.0696	72.8008	0.365	464.3152	0.4489	899.3978	1.6341	1.2919	1270.3183	0.9689
PWY-6317	12188.5422	7537.1145	10718.5829	9989.9121	9922.9566	22575.0233	9691.0891	7784.4095	10369.2906	10555.4279	9867.1946	12738.1492	7931.6078	12015.9087	11525.2049	4624.6526	13075.429	10290.0764	10407.1464	12161.0403	7256.0462	12077.9316	15288.893	10310.1178	14896.8941	10380.9753	10104.1608	10014.3845	12837.7335	7885.9099	11728.1911	25162.1008	34372.4011	17812.3317	18582.6032	22988.1441	13481.9613	14590.9749	20439.2169	13034.5405	9341.5668	13912.3527	9991.6504	11186.3789	11569.8653	11678.9168	10606.2197	4596.4428	13375.9065	14767.479	18459.8468	17231.0561	10759.1618	9004.7284	16045.9757	9323.8995	8623.082	7762.4656	10998.7698	12881.551	10659.1544	10123.5215	12234.0933	13391.792	10942.0061
PWY-6338	23.0916	9.5256	4.7046	0.0057	11.7432	27.5856	19.6982	3.961	21.6052	47.6959	40.3552	55.9794	2.6864	1.0927	0.0182	0.0013	4.7322	7.0219	36.009	15.1592	8.5112	40.6491	4.5014	5.5055	26.0929	8.3525	9.1078	17.9844	19.4965	10.7776	0.01	19.8636	43.6964	6.7308	0.0005	13.8321	13.8991	40.7416	20.0827	0.0018	18.2069	0.0109	6.5838	0.0019	14.3202	18.3205	0.0	11.6209	11.7963	55.312	107.2601	10.0025	6.9831	2.2948	3.2479	10.838	0.0063	5.1845	4.5767	3.6326	3.4706	4.1246	10.0793	8.4979	12.8957
PWY-6339	87.3037	33.6459	10.1869	0.0115	31.8572	85.1252	92.1545	8.163	78.6087	185.9362	125.502	134.8715	5.6381	9.926	18.3045	0.0026	56.9937	23.7849	70.5296	49.9295	24.9441	105.7586	31.1342	34.803	97.8192	62.8642	33.8481	49.1085	52.6606	49.4901	0.0199	115.7607	155.3632	16.9605	0.0203	45.1635	32.1907	104.5622	46.0104	0.0037	58.0431	225.6912	18.2984	0.0037	59.7132	43.3986	0.0	52.3345	27.535	133.5333	231.7066	284.3175	104.5148	49.108	52.8223	49.3892	0.0126	26.6895	9.951	14.5951	7.4634	14.3392	36.3659	18.6079	56.1756
PWY-6349	4.4627	0.3509	1.2813	1.62	1.3267	10.9107	1.9937	2.9683	3.1585	0.9932	0.6035	2.9394	1.2489	3.893	2.884	0.2097	0.3471	2.8535	0.9802	3.5482	0.9472	1.6432	0.0444	0.3804	0.6332	0.4357	4.7294	6.4252	1.628	0.9919	1.5788	1.8551	17.5345	9.6368	0.0847	1.4848	2.3689	3.5495	3.6079	0.2906	0.0726	1.7099	0.7869	0.2946	0.48	0.4518	0.0	0.1206	1.9729	2.8927	14.4116	0.8029	0.2865	1.4253	0.2018	5.2774	0.9927	0.4556	6.4714	0.56	10.5559	2.025	1.6095	15.398	1.2036
PWY-6350	5.2369	0.4311	1.5744	1.9645	1.6301	12.9659	2.4498	3.6111	3.8518	1.2205	0.7416	3.5979	1.5346	4.7764	3.5437	0.2577	0.4265	3.3622	1.2043	4.2717	1.1639	2.0192	0.0546	0.4673	0.7781	0.5353	5.4989	7.5843	2.0004	1.2187	1.9399	2.2794	20.7902	10.1017	0.1041	1.8244	2.9108	4.3615	4.4331	0.3571	0.0892	2.1012	0.9669	0.362	0.5898	0.5552	0.0	0.1482	2.4242	3.5544	17.7089	0.9865	0.352	1.7513	0.2479	6.1698	1.2198	0.5598	7.5823	0.6881	11.9102	2.4885	1.9777	17.5761	1.479
PWY-6353	2939.2355	2403.6894	2677.5507	2879.813	3505.4435	6884.9228	3350.9941	2433.884	3230.8519	3797.9822	2545.6569	4099.7448	1712.0235	4310.7511	3770.4018	528.4827	3436.1419	2774.6249	3579.5098	5196.3807	2435.8196	3603.6878	1805.9347	2058.679	3194.5987	2571.2598	2745.1017	3322.5105	3365.1853	2101.9995	3336.6082	6178.5257	15224.016	4401.6703	1121.3032	8804.0525	4019.1288	6245.7736	6504.9091	4549.0369	1849.3284	3280.9628	4230.2205	2614.7498	1650.7419	2118.0539	693.0512	1200.458	4160.4217	6444.8381	10000.2754	5902.4318	3265.4948	2365.6726	2708.6661	2106.0729	1254.6677	804.9755	1995.3479	2430.3056	2153.4164	2196.8781	2150.9158	4660.1595	3340.1915
PWY-6383	1586.7936	979.3999	1358.922	668.1337	1077.176	1966.2907	2049.1963	1503.2926	1076.5237	1951.3428	1688.9565	1671.1149	1433.269	1560.4664	2054.9912	832.9593	1075.6132	1171.4691	982.9509	1059.9882	1052.8496	1074.572	2294.9477	2108.9288	2955.3967	2026.8561	1718.3449	1498.9239	1319.0367	1288.6747	501.2542	3814.1789	5126.4447	1163.5966	3463.5393	2614.2455	858.6083	1810.1266	3257.0794	2645.9999	2575.2523	1926.9664	1478.3855	1507.6831	559.1606	2409.6577	1467.0624	851.3603	1603.5651	1292.838	3304.8404	2189.6884	153.1343	1760.7657	1391.4846	1362.7529	563.0734	641.3711	1451.2897	755.5935	306.4535	885.0811	1710.7133	1102.2276	697.0616
PWY-6385	16166.8793	10853.9362	13969.667	12970.7067	13606.999	32494.4508	13449.7368	10967.5348	13461.0888	14313.1323	13532.0765	17391.148	10368.8821	16117.2377	16144.2293	5632.9922	17644.5571	14043.5428	13977.558	18579.8571	9926.7505	17034.9226	18748.812	14331.317	20222.3335	13907.9545	14605.3547	14036.6925	16944.1958	10586.5296	16269.4328	34484.0505	52427.9414	25936.0877	25526.8318	32491.1647	20219.9726	25405.9967	29243.926	16916.199	12952.8687	25864.3305	17647.7581	14328.7055	14486.9776	16068.6916	17903.0315	6796.261	17970.8505	20947.0635	30228.0966	23582.7659	14773.4879	11643.142	20313.3325	14381.0131	15662.7183	10806.2261	15525.1475	17124.349	14950.6986	14339.5369	16627.484	23760.747	16231.3679
PWY-6386	16238.7508	10862.0202	14041.8701	12993.8184	13598.9562	32673.7999	13573.4312	11012.5922	13477.2753	14310.1461	13581.7077	17448.3669	10388.6429	16156.2695	16224.1543	5626.8251	17710.3001	14093.564	14148.1851	18804.2069	9995.9209	17160.3096	18765.2357	14382.5974	20250.2845	13959.1207	14679.1089	14117.7374	17051.9067	10654.433	16394.2662	34633.0206	52738.6758	25789.6438	25558.429	32663.323	20335.3891	25516.615	29433.335	16939.8256	12970.4433	26046.6129	17700.3925	14224.5499	14459.9659	16097.1158	18108.1614	6773.0079	18005.9497	21104.6081	30444.4634	23554.539	14797.2784	11548.792	20292.2097	14488.3478	15769.4418	10853.9188	15592.7601	17209.8828	15058.4872	14412.9469	16759.4679	24042.1069	16367.6675
PWY-6387	16207.1498	10940.1945	13982.3419	12996.0824	13689.2795	32580.1485	13657.9538	11036.7545	13489.429	14336.9691	13566.9868	17449.8156	10489.7126	16333.0407	16411.1064	5655.8724	17719.6311	14189.6834	14070.3037	18743.9167	9990.5698	17107.8764	18874.3656	14524.7492	20389.6909	14103.154	14638.035	14044.264	16955.1852	10613.2141	16349.6287	34675.2726	52764.8885	26100.9215	25566.9867	32793.4727	20325.393	25583.5394	29388.4222	17147.6737	12982.7353	26037.2365	17720.4393	14501.0691	14499.4258	16076.0687	17993.2927	6803.4566	18075.7645	21120.942	30663.5826	23966.6522	14939.0671	11850.9859	20291.7491	14461.5267	15750.9205	10846.0529	15627.8364	17231.4774	15022.8045	14384.5481	16709.9269	23890.1395	16311.2475
PWY-6395	0.0023	0.0009	0.0032	0.0023	0.0033	0.0081	0.005	0.0047	0.0055	0.0025	0.0015	0.0059	0.0031	0.0089	0.0072	0.0005	0.0009	0.0019	0.0025	0.0039	0.0024	0.0041	0.0001	0.001	0.0016	0.0011	0.0023	0.0039	0.0041	0.0025	0.004	0.0047	0.013	0.0003	0.0002	0.0037	0.0059	0.0089	0.0091	0.0007	0.0002	0.0043	0.002	0.0007	0.0012	0.0011	0.0	0.0003	0.005	0.0073	0.0363	0.002	0.0007	0.0036	0.0005	0.0025	0.0025	0.0011	0.0033	0.0014	0.0024	0.0051	0.004	0.0044	0.003
PWY-6396	1339.5668	857.4617	1016.2394	937.3251	936.3955	2787.8669	1865.7243	1153.3426	1127.5839	1323.9616	988.9606	1459.3572	1092.5297	1380.1139	1720.7532	686.1821	1682.5822	1673.3683	1233.3876	1619.6723	911.7346	1670.0991	1491.4434	1450.2694	2000.3573	1606.2064	1566.9609	1157.6333	1776.4318	1021.9777	1122.8996	2667.8417	4107.7032	2000.7744	1836.0739	3793.942	1956.6692	2085.1478	2122.1825	1625.8578	1712.4585	1847.8003	1326.8452	2888.1319	1328.7859	1341.9785	953.9216	591.428	1559.7574	2070.2938	2210.1163	4247.9697	1770.0097	4727.1261	1764.981	1416.1878	1321.0091	950.5422	1488.9766	1103.7972	1115.8953	1346.8776	1187.7315	2528.0149	1557.8893
PWY-6397	41.2602	19.0409	1.0566	0.0074	27.3459	30.0351	33.2835	0.0151	0.0177	24.173	14.2557	0.0191	5.8063	19.7276	16.5677	0.0017	85.6929	71.8168	12.5666	21.0052	29.654	10.9784	18.779	73.2324	104.4976	67.8413	18.444	55.6046	26.858	87.4791	49.455	178.5839	252.8952	11.8832	0.0007	185.9112	0.0192	55.3894	265.8856	0.0023	26.3504	0.0139	167.6956	0.0024	35.0298	52.224	0.0	0.001	56.4782	147.8338	288.4032	200.1592	0.0023	105.1605	149.8662	13.7561	13.7337	7.7437	14.4008	0.0045	1.0131	0.0165	0.013	0.0143	4.5849
PWY-6404	5.5094	0.0002	3.8114	0.0004	0.0006	23.0515	0.0009	0.0009	0.001	0.0005	0.0003	0.0011	0.0006	0.0016	0.0013	0.0001	0.0002	0.0003	0.0005	0.0007	0.0004	0.0008	0.0	0.0008	26.5451	0.0002	0.0004	0.0007	0.0007	0.0005	0.0007	0.0009	0.0024	0.0001	0.0	0.0007	0.0011	0.0016	0.0017	0.0001	0.0	0.0008	0.0004	0.0001	0.0002	0.0002	0.0	0.0001	0.0009	0.0013	9.1354	0.0004	0.0001	0.0007	0.0001	18.8882	0.0005	0.0002	0.0006	0.0003	3.6684	0.0009	0.0007	0.0008	0.0006
PWY-6467	7904.5802	5570.4602	6237.7431	6159.6856	6981.9006	17846.0916	6399.1172	5450.2279	6236.01	7173.7581	6272.7833	8945.5765	3691.7503	6666.0443	8198.1852	1013.2118	8881.3017	6923.0954	6975.8148	12172.8538	5270.8635	8960.7692	9818.5635	7662.2959	10111.973	6290.6888	7205.762	6182.8866	7265.7755	4490.5592	8625.256	19233.1588	27814.5583	14512.3463	11671.8046	16266.0808	12921.7458	16027.558	12087.0818	6795.7727	4445.9121	16703.9576	11935.2592	5190.9501	6107.9227	7876.3895	12154.2574	3138.8378	9781.8531	10325.8199	18321.6257	10013.2848	8997.7681	4244.9815	7250.1229	9620.8326	11814.6892	6350.6241	8885.6279	10250.5909	9599.1213	7957.4936	8595.9933	17637.2804	10473.0045
PWY-6470	2235.2309	2683.9921	4109.552	2499.8622	1838.0042	7133.9246	3492.6456	1597.3388	2314.5641	2263.879	1758.9321	3154.7782	2700.7194	4090.7617	4143.4839	1890.0832	3547.8716	2307.0752	3176.4471	4036.4941	2210.2633	3212.4893	2822.5613	3033.1074	4212.7407	4031.5947	3218.8254	2671.7503	3038.2536	2515.0564	2243.3819	4529.554	10403.864	5883.1735	4908.494	10434.4496	2919.9179	5132.4788	5265.1062	3924.6142	1532.1819	5196.7531	3309.2307	5635.8204	1422.5331	1882.4399	1885.8331	410.3509	3405.7429	3757.1796	5316.2991	9755.8762	3049.5105	6001.5267	2209.9589	1293.8616	1397.2749	999.3278	2556.2648	1705.2445	1607.1235	1401.8189	2031.4058	1535.9658	1685.8376
PWY-6471	11939.972	6681.1415	9846.2716	8311.155	7986.8572	18223.0982	8813.4663	7614.8181	9985.0019	10192.5693	10100.3492	12014.9795	7921.5039	10686.9991	9743.74	5063.8321	11416.3355	9846.1061	7799.3029	6097.3068	5950.181	11020.4248	14203.9315	9725.2552	14292.574	9993.1255	9701.993	10081.4	12257.9127	7568.0035	10002.3822	21780.7215	28121.303	14302.5155	19723.967	19618.7969	10408.9356	12063.1372	19578.4838	12719.5241	10208.0716	12758.4435	5349.0836	10463.7671	11635.8562	11381.2555	10889.1782	5301.5461	12015.04	11359.7101	10043.684	15292.933	7634.5308	7699.0431	16864.573	8044.5446	6664.8263	7431.0199	9424.7644	11069.2503	8539.1152	9969.8612	12376.4676	10226.4604	9089.6953
PWY-6478	1032.6641	1494.9964	1202.7617	1173.8959	1138.3126	3061.6479	1219.6683	1118.2636	1291.9204	1124.5991	1057.4038	1443.8518	648.5282	1872.8214	1587.9465	200.8044	1312.1912	1114.0507	1708.39	2010.1055	1120.9407	1478.8021	656.1134	744.8015	1310.6018	1022.54	1136.131	1279.9573	1396.8157	970.0721	1479.5602	2480.3615	5834.0558	3223.7811	553.0642	2747.2281	1559.9765	2946.6441	2708.4684	2550.9533	622.2692	1711.2477	2210.887	901.6026	699.1732	834.3174	605.8599	226.9349	1722.1666	2760.8446	5533.3797	1681.0551	977.0762	728.255	1277.5037	645.3802	708.5612	423.3832	877.9916	909.0908	972.0627	856.9344	696.1989	1921.6295	1205.4554
PWY-6486	3.5912	1.3565	0.4307	0.0145	0.1837	0.7354	3.1509	0.3505	3.8755	7.949	1.6307	3.871	0.2344	0.126	0.0451	0.0028	1.8625	1.1029	1.3258	1.5165	1.2272	3.3956	0.9742	1.518	3.4328	1.342	1.6505	1.6691	2.0629	2.3849	0.0211	3.6774	4.2907	0.0018	0.0011	2.0573	1.3397	2.2253	0.4358	0.0039	2.3779	0.023	0.8153	0.0039	1.5921	0.8967	0.0	2.4436	1.2433	3.3584	6.0827	0.5486	0.9798	0.019	2.818	2.3679	0.0133	1.3755	0.4133	0.3658	0.3184	0.3531	1.0244	0.8671	2.7606
PWY-6505	229.0982	67.1977	96.4112	167.1886	187.2061	279.9545	199.7372	83.7718	213.9031	308.3591	216.8266	289.6632	48.724	131.6093	86.5537	6.4541	127.57	116.2143	165.1362	283.4654	165.359	356.2695	62.6744	115.8921	187.1973	91.0637	168.9251	202.1218	163.593	83.3523	111.368	305.2329	517.0364	98.2659	10.6118	231.805	131.803	244.7161	145.8036	29.7203	116.1348	99.8134	106.1681	0.4808	92.3869	44.7174	0.0	74.0247	123.8773	290.112	308.5824	55.3146	22.5587	29.1062	114.3098	154.5983	1.5969	30.1817	90.977	98.5065	102.5382	145.3949	141.3255	224.3479	210.6433
PWY-6507	2027.6295	1070.7279	1641.9107	2348.2108	3219.3109	5301.7937	1820.0091	1285.2263	1187.6837	1208.1762	1306.9845	2240.491	1759.9052	3164.7	2714.3527	339.9995	2889.6889	2588.2176	2750.2027	2631.8115	1503.5457	2053.4922	2092.6916	1859.0578	2398.2973	1989.4742	1658.4462	1429.3225	2040.0891	1201.9828	2471.4557	4954.0447	8213.4329	5727.5431	1968.8723	6205.989	2507.7189	3229.6346	5355.7132	2524.0886	1786.5871	2231.9623	3353.6204	2862.6555	1989.1222	1441.3452	1641.8589	634.1257	2032.5208	4305.9521	5870.0762	3683.3649	2934.5329	1535.3527	2101.8063	1440.7134	1209.7178	927.5942	1669.906	1849.5138	1905.4604	995.8012	1115.1241	2597.7797	1901.8932
PWY-6519	7779.831	3571.1259	6555.2237	5882.6373	7029.2613	15377.3022	4062.9232	3744.5358	6745.537	8331.8652	7118.0929	9427.3654	2499.8944	4809.7514	4292.3468	1010.5799	5773.7777	3640.5014	7311.7072	12211.6457	4578.9186	10755.0632	11285.1903	7693.0611	11220.5201	5221.0618	8976.7115	7519.3029	7969.6443	5084.59	8262.4805	17435.932	27551.0344	8481.4707	2143.68	17341.1638	9320.5553	14167.6055	9986.8613	834.7448	5311.2339	17721.9286	7688.3511	5229.7823	5327.6434	4284.9226	11245.8391	3322.89	6019.0918	10481.0929	9365.5117	3417.504	9586.0578	2972.3133	4458.159	8650.6891	5786.2826	5746.2232	5339.7332	9921.6364	7973.3027	6724.2529	6984.0659	15912.2096	9496.6022
PWY-6545	3260.4368	3232.1984	2836.1146	3661.0046	5602.9218	10946.8252	2675.4451	2304.7033	1705.2703	1683.8794	1874.4759	4627.8489	1814.3024	4665.6297	4805.8403	311.1674	4957.1275	4174.8333	4373.9648	5816.1339	2231.218	2162.5071	2595.1608	3006.1487	3766.2059	2264.7089	1585.1547	2038.8969	2523.358	1626.6283	5183.8634	10528.2001	16936.1983	7776.1967	4520.9361	10778.1498	4988.9151	7483.1316	8919.5223	2301.0596	2739.5801	3402.5152	5452.1129	3781.6887	3222.6823	2915.6037	2500.9014	1091.9791	3616.9186	7886.8595	10512.2551	10625.3718	4384.1037	3355.1872	2752.0537	1522.6078	3249.0764	1370.8741	2703.2886	4036.4739	3701.7742	1922.5494	2950.1915	4788.6411	2434.2697
PWY-6562	1740.6164	517.3481	1585.6784	1073.7273	700.2025	1589.0781	531.6579	535.2114	1266.212	1468.6896	1990.5124	1898.3305	171.791	408.3348	555.4863	76.5333	701.8769	469.0811	1081.334	1350.4407	445.6853	1483.0676	3318.8552	1661.6242	1952.0128	1130.5746	1152.7607	898.9203	816.8657	709.4906	873.0983	3056.3996	2377.2285	601.2294	38.3774	1684.8938	959.9824	939.1876	273.8526	301.1734	612.1144	1104.6493	612.5364	531.6883	886.3455	479.7854	392.9723	484.2282	1148.9901	769.7373	580.8598	267.6786	1763.0829	76.3302	337.738	1096.1445	468.6224	804.286	722.0758	1443.7563	1046.9801	535.9419	1323.8141	2148.7973	1542.1676
PWY-6565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6572	597.947	389.0034	469.8131	769.2286	778.4301	1371.8332	579.4103	455.7885	108.1172	134.2325	110.8474	470.7665	255.4842	772.5877	683.5549	47.4457	775.6475	1109.4997	588.7311	592.6217	456.2673	242.6212	380.5319	459.8441	639.7156	249.1987	58.4308	179.8115	265.4791	320.7309	538.1411	1278.8266	1577.7122	1335.9798	929.0446	2204.4318	695.8652	1198.092	1155.8789	148.3945	634.9001	263.0056	1214.7246	152.5736	751.6039	183.7824	562.199	294.7424	449.1562	864.287	1397.4852	1312.1565	332.7187	582.4422	287.9508	262.0063	301.7718	316.9786	470.4151	620.9726	394.6958	198.0607	351.6509	424.9695	254.1266
PWY-6581	0.0019	0.0007	0.0026	0.0018	0.0027	0.0065	0.0046	0.0038	0.0045	0.002	0.0012	0.0048	0.0025	0.0073	0.0058	0.0004	0.0007	0.0015	0.002	0.0032	0.0019	0.0033	0.0001	0.0008	0.0013	0.0009	0.0019	0.0031	0.0033	0.002	0.0032	0.0037	0.0106	0.0002	0.0002	0.003	0.0048	0.0072	0.0073	0.0006	0.0001	0.0035	0.0016	0.0006	0.001	0.0009	0.0	0.0002	0.004	0.0058	0.0295	0.0016	0.0006	0.0029	0.0004	0.002	0.002	0.0009	0.0026	0.0011	0.0019	0.0042	0.0033	0.0036	0.0024
PWY-6588	5929.4184	3681.5253	5572.7693	5522.538	5882.5132	12795.4821	4509.3306	3931.6986	5781.2623	4489.4603	4939.4262	6561.1096	4578.0017	6868.4377	5815.5709	2233.6544	6476.1366	5514.6313	6210.4803	5540.5565	3917.597	6304.3231	4854.7427	4000.4655	5607.8899	4317.6362	4908.5716	5222.5261	6797.9613	4167.2231	6768.2171	12524.611	17129.8754	9548.0531	8508.3217	10542.1578	6077.1641	6717.3488	13449.4234	6023.421	4567.3498	7341.8943	5578.6522	6067.502	5389.8404	5082.8813	5675.4514	2041.6838	6139.4181	9670.2942	9761.2902	5927.5222	6236.5264	2673.246	8033.7052	3844.8463	4352.682	3639.8321	4988.2404	5792.4957	5536.0322	4674.0362	5333.4401	6401.958	4996.3194
PWY-6590	2581.5346	1143.694	1670.1952	2348.561	2219.2341	3780.4713	2052.5259	1417.9913	1872.9933	1815.8242	2075.5837	2748.8626	849.6775	2003.0983	1869.05	241.4242	1756.9926	1662.7302	2512.1968	3439.7234	1765.411	3059.4002	2044.2116	1897.4595	2456.1099	1640.4044	2001.4755	1996.5029	2041.6368	1308.6667	1967.3242	4411.4521	6592.8324	1857.34	850.0888	3317.8452	2290.806	3103.9068	2414.7695	909.5547	1045.4194	2199.7953	1774.6798	1549.1337	1204.2393	979.836	977.4764	489.4274	2725.7141	2829.9053	4673.3855	1657.6444	2095.0307	711.34	1471.8641	1906.4214	847.9505	997.6739	1732.0779	2057.3918	1825.1745	2047.3259	1958.4897	3996.7544	3075.0393
PWY-6598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6608	2365.3839	1617.3466	1930.6386	1928.3783	2477.2958	4788.493	2927.4507	2205.556	2172.8074	2530.3341	2130.7243	2734.3216	1745.581	3284.0064	3427.8454	701.8471	3166.3733	2910.3599	2515.1541	3544.8733	1699.2237	2373.0832	3240.5336	2158.6226	2280.9469	2606.8327	1938.6367	2460.1473	2743.2195	1570.9334	3072.7387	4853.0974	10482.0489	3806.6276	5688.9605	6175.2	3110.7916	4126.1167	5264.3866	3707.6347	2018.7382	2322.1326	3474.286	2736.6606	2064.038	2378.7192	1416.0325	1133.6699	3393.5322	4903.3668	7665.4032	5107.666	2765.1805	3924.1088	2760.9022	2090.9045	2715.494	1267.601	2244.0628	2350.3232	2168.6148	2482.6698	3590.5037	3687.371	3173.1855
PWY-6609	16351.6539	11112.1778	14692.039	13167.6938	13112.961	31788.1698	13634.3775	11039.8699	13459.5027	13373.4649	13360.7279	16855.3017	11106.0757	16662.0416	15941.6007	6293.0838	17925.382	14284.5091	13656.6539	16603.5232	9940.7653	16705.5506	18968.0577	13798.9556	19641.3125	14282.8935	13897.4784	13958.1429	17354.5361	10624.8325	16182.9364	32370.9909	49520.0841	25105.1924	25480.6171	30701.8296	19449.9115	22596.4158	29657.8795	17590.4162	12777.5985	20999.9917	16000.1229	14178.3981	14762.9768	16007.5467	15805.8121	6381.5637	18143.1036	19952.6889	27401.8501	23068.0231	14219.7986	9895.8558	21878.5776	12914.1193	14142.0988	10704.8378	15851.9604	16807.0008	14847.1778	14417.3907	16478.4854	20060.5039	15113.7288
PWY-6612	14905.7004	9722.6725	12395.8967	11181.6646	11860.6663	27703.6497	11391.1921	9756.3107	12391.844	13477.5658	12639.2886	15886.7628	8954.4059	13368.4194	13580.3024	4916.6812	14976.765	11957.7855	12040.8825	16353.5333	8739.3551	15773.9627	17590.3351	13013.2908	18667.7617	12262.3785	13500.2338	12918.7359	15332.6882	9518.7052	14113.9181	31241.0141	45815.7238	22190.8991	22288.2234	27901.2888	18465.0311	23008.7608	25936.7336	14003.6957	11843.5767	23495.6424	15197.6697	12805.7581	13065.3738	15117.8592	16721.6153	6398.8587	16250.6617	17724.775	24759.3411	18318.1024	12948.4453	9349.728	18147.229	13591.3966	14296.9654	10250.2618	14127.6147	15928.5024	13714.2193	13435.478	15523.2397	21936.5844	14737.3678
PWY-6628	10563.67	6731.7935	7320.8753	6504.2264	7407.2931	17322.3303	8751.7739	6992.2285	9412.6142	10210.3721	8938.1355	11736.1057	6401.737	9358.2392	10622.8317	3175.7995	10664.6848	9023.2318	9341.4058	12844.5029	6331.0492	11334.5987	10908.0832	10026.9086	13497.7493	8227.0918	10315.0087	9444.7371	10269.7605	6696.5502	10930.3017	23369.0838	36164.1026	16000.9645	15473.1954	20827.0364	12866.8226	18670.5952	17497.6443	9870.7962	8069.4266	21029.2795	12791.5388	8273.2063	8440.8578	9070.3762	14042.3074	4717.6227	11442.4392	13578.0854	22169.3321	14784.0588	10443.2945	6774.278	11021.5852	10435.1	10869.6648	7377.354	8847.5815	9089.4065	8132.5597	9046.6184	11599.093	18380.7094	11866.127
PWY-6629	9.9327	0.0	54.6708	31.8801	8.2715	72.41	6.7701	47.9192	0.0	20.6648	28.9064	39.4121	2.6321	78.5259	14.661	0.0	15.4097	13.1543	18.035	22.5466	33.7259	14.2835	0.0	0.7543	0.0	0.7541	18.4125	44.6115	39.7655	30.3706	47.6121	26.3154	100.9862	0.0	0.0004	38.3223	16.1644	40.1881	54.4325	0.0	0.0	0.0	21.4157	109.8706	0.0	3.3862	0.0	0.0	31.1679	21.0465	0.0	0.0	0.0	3.0112	0.0	11.2799	10.153	5.6416	3.7607	5.2637	11.2787	16.5328	0.0	73.493	52.1045
